"""X"",""Y"",""OBJECTID"",""src_geo"",""clc_quartier"",""clc_secteur"",""id_arbre"",""haut_tot"",""haut_tronc"",""tronc_diam"",""fk_arb_etat"",""fk_stadedev"",""fk_port"",""fk_pied"",""fk_situation"",""age_estim"",""villeca"",""feuillage"",""remarquable"",""lng"",""lat"""
"1718513.2537,8293638.1001,8209,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""429"",6,3,37,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25737028790773,49.8416934890636"
"1718523.3126,8293626.5687,8210,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""430"",6,3,32,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25750958136388,49.8415895099041"
"1718535.5602,8293617.449,8211,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""431"",7,3,62,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25767941486157,49.8415071460588"
"1718549.204,8293607.2824,8212,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""432"",7,3,62,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25786860799746,49.8414153272246"
"1718558.9926,8293599.6851,8213,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""433"",7,3,64,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25800432784215,49.8413467250566"
"1718563.9647,8293586.7519,8214,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""434"",7,3,62,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25807283748921,49.8412302978025"
"1718581.7782,8293594.5749,8215,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_georges_charpak"",""435"",3,0.5,16,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",30,""casq"",""feuillu"",""non"",3.2583208456535,49.841300085413"
"1718967.5327,8295278.6661,8216,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""1"",6,2,35,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""casq"",""feuillu"",""non"",3.26376484247857,49.8564288492504"
"1718981.3734,8295258.1543,8217,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""2"",6,2,41,""en_place"",""jeune"",""semi_libre"",""gazon"",""isolé"",10,""casq"",""feuillu"",""non"",3.26395631963669,49.8562440076531"
"1719009.8383,8295254.371,8218,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""3"",5,2,23,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26435196814972,49.8562091038402"
"1719007.1807,8295258.5213,8219,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""4"",5,2,21,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26431521264452,49.8562464998546"
"1719004.4654,8295262.7616,8220,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""5"",5,2,26,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26427765906574,49.856284706798"
"1718997.7076,8295273.3149,8221,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""6"",5,2,62,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26418419600435,49.8563797965545"
"1718995.1795,8295277.263,8222,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""7"",5,2,26,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26414923128773,49.8564153706057"
"1718992.4519,8295281.509,8223,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""8"",5,2,18,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26411150668227,49.8564536291232"
"1718989.7652,8295286.056,8224,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""9"",5,2,25,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26407436533477,49.8564945924562"
"1719011.184,8295288.179,8225,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""10"",5,2,31,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26437231860665,49.856513008836"
"1719013.8754,8295283.976,8226,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""11"",5,2,31,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26440954173906,49.8564751379561"
"1719020.692,8295273.3308,8227,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""12"",5,2,27,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26450381776534,49.8563792199654"
"1719023.395,8295269.1098,8228,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""13"",5,2,27,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.264541201132,49.8563411868511"
"1719025.9924,8295265.0537,8229,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""14"",5,2,34,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.2645771239616,49.8563046395485"
"1719031.5282,8295256.4087,8230,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""15"",5,2,50,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.2646536855614,49.8562267441407"
"1719034.1592,8295252.2998,8231,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""16"",5,2,32,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26469007290313,49.856189721056"
"1719036.6079,8295248.476,8232,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""17"",5,2,33,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26472393896343,49.8561552668352"
"1719038.9646,8295244.7956,8233,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""18"",5,2,45,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26475653258576,49.8561221047108"
"1719041.686,8295240.5457,8234,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""19"",5,2,32,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26479417002778,49.8560838111125"
"1719043.6405,8295237.4937,8235,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""20"",5,2,34,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26482120108406,49.8560563111436"
"1719042.5658,8295231.0377,8236,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""21"",5,2,36,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26480594325117,49.8559983028781"
"1719046.3178,8295233.5106,8237,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""22"",5,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26485823811928,49.8560204175432"
"1719050.3685,8295236.1802,8238,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""23"",5,2,35,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26491469627222,49.8560442912238"
"1719058.6072,8295241.6101,8239,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""24"",5,2,43,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26502952642823,49.8560928496219"
"1719062.5252,8295244.1923,8240,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""25"",5,2,46,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26508413518808,49.856115941625"
"1719067.0079,8295247.1466,8241,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""26"",5,2,46,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26514661474936,49.8561423611955"
"1719070.7603,8295249.6197,8242,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""27"",5,2,38,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26519891549655,49.856164477493"
"1719074.8787,8295252.334,8243,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""28"",5,2,41,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26525631758511,49.856188750752"
"1719078.6113,8295254.794,8244,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""29"",5,2,43,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26530834245676,49.8562107498482"
"1719076.1275,8295258.5716,8245,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""30"",5,2,43,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26527398642434,49.8562447899834"
"1719060.0755,8295247.8883,8246,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""31"",5,2,31,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.265050249297,49.8561492470097"
"1719052.2058,8295259.4144,8247,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""32"",5,2,36,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26494137316695,49.8562531181271"
"1719049.9845,8295262.9252,8248,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""33"",5,2,32,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26491065422087,49.8562847512828"
"1719047.4036,8295266.9223,8249,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""34"",5,2,35,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26487495824022,49.8563207677372"
"1719041.861,8295275.6145,8250,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""35"",5,2,30,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26479830457357,49.8563990878457"
"1719039.2801,8295279.5905,8251,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""36"",5,2,26,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.264762607404,49.8564349145669"
"1719036.8471,8295283.6089,8252,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""37"",5,2,24,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.2647289689391,49.8564711178324"
"1719047.1661,8295302.8997,8253,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""38"",6,2,41,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26487340115605,49.8566442260423"
"1719044.2288,8295307.2934,8254,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""39"",6,2,30,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26483276799894,49.856683819246"
"1719040.2163,8295304.6088,8255,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""40"",6,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26477683963476,49.856659809479"
"1719036.0426,8295301.8166,8256,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""41"",6,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26471866444933,49.8566348373728"
"1719032.2009,8295299.2463,8257,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""42"",6,2,35,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26466511689357,49.8566118497991"
"1719026.8483,8295292.278,8258,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""43"",6,2,47,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26459034556862,49.8565493698121"
"1719022.3855,8295291.7698,8259,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""44"",6,2,39,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26452826104687,49.8565449407196"
"1719017.3094,8295291.3672,8260,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""45"",6,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26445765307618,49.8565414801876"
"1719012.4052,8295290.8008,8261,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""46"",6,2,35,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26438942763108,49.856536541605"
"1719007.6067,8295290.3102,8262,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""47"",6,2,33,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26432267573823,49.8565322811455"
"1719002.1119,8295289.9067,8263,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""48"",6,2,39,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26424624529811,49.8565288255015"
"1718997.295,8295289.5531,8264,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""49"",6,2,47,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26417924418679,49.8565257972197"
"1718992.5589,8295289.2053,8265,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""50"",6,2,42,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26411336697217,49.8565228185168"
"1718987.4194,8295288.828,8266,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""51"",5,2,31,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26404187864353,49.8565195871747"
"1718982.4916,8295288.4662,8267,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""52"",5,2,31,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26397333498155,49.856516488522"
"1718977.1077,8295288.0708,8268,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""53"",5,2,39,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26389844716145,49.8565131020068"
"1718972.4204,8295287.7267,8269,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""54"",6,2,40,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26383324877419,49.856510154886"
"1718967.5169,8295287.3666,8270,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""55"",5,2,35,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.2637650431373,49.8565070706362"
"1718961.9529,8295286.9581,8271,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""56"",6,2,37,""en_place"",""jeune"",""semi_libre"",""gazon"",""alignement"",10,""casq"",""feuillu"",""non"",3.26368765023677,49.8565035718381"
"1718957.1263,8295286.6037,8272,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""57"",6,2,46,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26362051426725,49.8565005363481"
"1718952.1533,8295286.2385,8273,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""58"",6,2,43,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26355134194176,49.8564974082929"
"1718949.3372,8295282.9268,8274,""orthophoto"",""quartier_du_vermandois"",""espace_creatis"",""59"",6,2,40,""en_place"",""jeune"",""semi_libre"",""bande_de_terre"",""alignement"",10,""casq"",""feuillu"",""non"",3.26351202131386,49.856467722705"
"1718428.5936,8295551.3859,8275,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""1"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25628314981905,49.8588973018654"
"1718435.4834,8295548.5693,8276,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""2"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.2563788320222,49.8588717704001"
"1718440.9792,8295546.3224,8277,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""3"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25645515494927,49.8588514030172"
"1718462.8769,8295540.6723,8278,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""4"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25675941398239,49.8587999409952"
"1718470.009,8295539.8815,8279,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""5"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25685856065686,49.8587926144905"
"1718476.835,8295539.2456,8280,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""6"",7,0.5,110,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25695345775727,49.8587866898274"
"1718483.7839,8295538.5982,8281,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""7"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25705006342444,49.8587806579568"
"1718504.8589,8295536.5253,8282,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""8"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25734304901624,49.8587613798674"
"1718511.7329,8295535.8588,8283,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""9"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25743861207506,49.8587551782435"
"1718517.4587,8295535.3366,8284,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""10"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25751821427568,49.858750308872"
"1718523.5325,8295534.7826,8285,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""11"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25760265448152,49.8587451429359"
"1718529.9636,8295534.1961,8286,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""12"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25769206198848,49.8587396738478"
"1718538.1065,8295533.4534,8287,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""13"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25780526753307,49.8587327481331"
"1718544.781,8295532.8447,8288,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""14"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25789805882858,49.8587270718703"
"1718552.0275,8295532.1837,8289,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""15"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25799880224279,49.8587209078605"
"1718579.7056,8295529.6232,8290,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""16"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25838359108225,49.8586970416764"
"1718586.6802,8295528.8872,8291,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""17"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25848054960298,49.8586902112944"
"1718593.6438,8295528.1525,8292,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""18"",7,0.5,65,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25857735518512,49.8586833928566"
"1718601.1881,8295527.3564,8293,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""19"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25868223342311,49.8586760045401"
"1718607.4416,8295526.6965,8294,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""20"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25876916738349,49.8586698801783"
"1718614.2071,8295525.9827,8295,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""21"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.2588632189697,49.8586632554747"
"1718641.1129,8295523.4412,8296,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""22"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25923726774075,49.8586395809854"
"1718648.9066,8295522.7919,8297,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""23"",7,0.5,80,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25934562107559,49.8586335042077"
"1718655.9301,8295522.2069,8298,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""24"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.25944326654793,49.8586280290767"
"1718661.6767,8295521.7282,8299,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""25"",7,0.5,95,""essouché"",""adulte"",""architecturé"",""gazon"",""alignement"",30,""casq"",""feuillu"",""non"",3.25952315966946,49.8586235487884"
"1718684.886,8295519.1627,8300,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""26"",7,0.5,110,""en_place"",""jeune"",""rideau"",""gazon"",""groupe"",15,""casq"",""feuillu"",""non"",3.25984580082413,49.8585997701899"
"1718690.5174,8295518.3323,8301,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""27"",7,0.5,110,""en_place"",""jeune"",""rideau"",""gazon"",""groupe"",15,""casq"",""feuillu"",""non"",3.2599240750734,49.8585921312559"
"1718697.6825,8295517.188,8302,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""28"",7,0.5,110,""en_place"",""jeune"",""rideau"",""gazon"",""groupe"",15,""casq"",""feuillu"",""non"",3.26002366293594,49.8585816229617"
"1718702.9705,8295515.1619,8303,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""29"",8,3,110,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26009710462425,49.8585632446849"
"1718706.54,8295512.2805,8304,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""30"",9,2,97,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.2601466069837,49.8585372298333"
"1718711.1405,8295510.4568,8305,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""31"",7,2,83,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26021049741604,49.8585206923192"
"1718713.2032,8295507.2845,8306,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""32"",7,2,68,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26023903134179,49.8584921085569"
"1718698.5298,8295507.6263,8307,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""33"",8,3,80,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26003499054764,49.8584956335161"
"1718698.8739,8295504.6653,8308,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""34"",8,3,90,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26003963475926,49.8584690023922"
"1718697.1821,8295502.4177,8309,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""35"",8,3,100,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26001600053168,49.8584488477023"
"1718698.2931,8295498.3464,8310,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""36"",8,3,100,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26003125681596,49.8584122109389"
"1718705.6954,8295501.5728,8311,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""37"",8,3,97,""en_place"",""adulte"",""semi_libre"",""gazon"",""groupe"",15,""casq"",""conifère"",""non"",3.26013435120594,49.8584409895183"
"1718716.7524,8295507.0551,8312,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""38"",7,0.5,110,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.26028837770093,49.8584899367687"
"1718721.8158,8295501.4929,8313,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""39"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.26035852708149,49.8584397743537"
"1718726.6361,8295495.9746,8314,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""40"",7,0.5,110,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.26042529772609,49.8583900140712"
"1718731.0948,8295490.8705,8315,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""41"",7,0.5,95,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.26048705938967,49.8583439887218"
"1718736.1524,8295485.0839,8316,""orthophoto"",""quartier_du_vermandois"",""avenue_archimède"",""42"",7,0.5,125,""en_place"",""jeune"",""rideau"",""gazon"",""alignement"",15,""casq"",""feuillu"",""non"",3.26055711698995,49.8582918089216"
